unique_bug_id,python_tag,status,signal,stack_source,signature,findings,example,artifact_path
cpython-311-8983d39ed62d,cpython-311,crash,SIGABRT,gdb-rerun,SIGABRT:pthread_kill|fatal_error_exit|fatal_error|_Py_FatalErrorFunc|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall|_PyVectorcall_Call|_PyObject_Call|PyObject_Call|do_call_core|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|_PyFunction_Vectorcall,2,"data/rq3/cpython-3.11/fuzz/crashes/SIGABRT.PC.7a80397a59fc.STACK.c7a63d61e.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-8983d39ed62d.pyc
cpython-311-8c3236a47c21,cpython-311,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|fatal_error_exit|fatal_error|_Py_FatalErrorFunc|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python",809,"data/rq3/cpython-3.11/fuzz/crashes/SIGABRT.PC.70028b8059fc.STACK.19f3493c07.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-8c3236a47c21.pyc
cpython-311-8c801609b2b1,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PySet_Add|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",1,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.589c6a7c5a43.STACK.e0f7482e4.CODE.1.ADDR.8.INSTR.mov____0x8(%r15),%rax.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-8c801609b2b1.pyc
cpython-311-8cd24f311667,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:??|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",444,data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.0.STACK.19225e25c8.CODE.1.ADDR.0.INSTR.[NOT_MMAPED].pyc,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-8cd24f311667.pyc
cpython-311-8cd822f69443,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:do_richcompare|PyObject_RichCompare|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj",58,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.559dbaa9f53b.STACK.dd90b2364.CODE.1.ADDR.a6006500ca.INSTR.mov____0xc8(%rax),%rbx.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-8cd822f69443.pyc
cpython-311-8e1b0f5516d8,cpython-311,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|??|??|??|free|_PyMem_RawFree|PyMem_Free|_PyObject_Call_Prepend|slot_tp_new|type_call|_PyObject_MakeTpCall|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|gen_send_ex2",3,"data/rq3/cpython-3.11/fuzz/crashes/SIGABRT.PC.7a9b4c7029fc.STACK.f78fb5c47.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-8e1b0f5516d8.pyc
cpython-311-9253c1750948,cpython-311,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|fatal_error_exit|fatal_error|_Py_FatalErrorFormat|_Py_FatalRefcountErrorFunc|bool_dealloc|_Py_Dealloc|Py_DECREF|Py_XDECREF|tupledealloc|_Py_Dealloc|Py_DECREF|func_clear|func_dealloc|_Py_Dealloc|Py_DECREF",3,"data/rq3/cpython-3.11/fuzz/crashes/SIGABRT.PC.70f5cf9f89fc.STACK.dfa2f364c.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-9253c1750948.pyc
cpython-311-92d449ea9158,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file",9,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.56b7e3d03237.STACK.1987567f44.CODE.1.ADDR.1ffffffff.INSTR.mov____(%r14),%rbx.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-92d449ea9158.pyc
cpython-311-945645c697c9,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyTuple_FromArray|_PyObject_MakeTpCall|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector",5,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.56203caed000.STACK.1a372d8fd4.CODE.1.ADDR.0.INSTR.addq___$0x1,(%r14).pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-945645c697c9.pyc
cpython-311-950fc8a906cd,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyObject_LookupAttr|import_all_from|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj",5,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.556d2caefa88.STACK.d47527a7e.CODE.1.ADDR.200000007.INSTR.mov____0x8(%rbx),%r13.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-950fc8a906cd.pyc
cpython-311-95f998313396,cpython-311,crash,"SIGABRT, Aborted",gdb-rerun,"SIGABRT, Aborted:pthread_kill|??|??|??|??|??|malloc|_PyMem_RawMalloc|PyObject_Malloc|clone_combined_dict_keys|PyDict_Copy|finalize_restore_builtins|finalize_modules|Py_FinalizeEx|Py_RunMain|pymain_main",4,"data/rq3/cpython-3.11/fuzz/crashes/SIGABRT.PC.70ccc901d9fc.STACK.e448dac14.CODE.-6.ADDR.0.INSTR.mov____%eax,%r13d.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-95f998313396.pyc
cpython-311-97e15c9a417f,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:binary_op1|binary_op|PyNumber_Subtract|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain",4,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.56759ee307cc.STACK.cf034abbe.CODE.1.ADDR.8.INSTR.mov____0x8(%r14),%r14.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-97e15c9a417f.pyc
cpython-311-98a39ece8b90,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyDict_SetItem|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",14,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.5e178034b564.STACK.197d425171.CODE.1.ADDR.0.INSTR.addq___$0x1,(%r14).pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-98a39ece8b90.pyc
cpython-311-98ad41f53fdc,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyCoro_GetAwaitableIter|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",4,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.56dfb8e9be4e.STACK.d04b523bb.CODE.1.ADDR.8.INSTR.mov____0x8(%r14),%r13.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-98ad41f53fdc.pyc
cpython-311-9adac033984b,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyDict_FromItems|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",26,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.561fd7bd216c.STACK.e0eb0717e.CODE.1.ADDR.8.INSTR.cmp____%r14,0x8(%rax).pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-9adac033984b.pyc
cpython-311-9ba8e5be4f2f,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_SetAttr|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|gen_send_ex2|gen_send_ex|gen_send|method_vectorcall_O|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",1,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.5682cb62b5a4.STACK.1b30465584.CODE.1.ADDR.8.INSTR.mov____0x8(%r15),%r13.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-9ba8e5be4f2f.pyc
cpython-311-9edf90c27a2c,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_SetAttr|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|gen_send_ex2|gen_send_ex|_gen_throw|gen_throw|method_vectorcall_FASTCALL|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",1,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.614414d265a4.STACK.c5b6ed4ab.CODE.128.ADDR.0.INSTR.mov____0x8(%r15),%r13.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-9edf90c27a2c.pyc
cpython-311-9f6a3f78e00c,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_DelItem|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",1,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.6286ab592852.STACK.18bfc965f3.CODE.128.ADDR.0.INSTR.mov____0x70(%r13),%rax.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-9f6a3f78e00c.pyc
cpython-311-9f970f80d058,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyFunction_NewWithQualName|PyFunction_New|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj",75,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.558258fdb053.STACK.188ea6926c.CODE.2.ADDR.55825907de70.INSTR.addq___$0x1,(%rax).pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-9f970f80d058.pyc
cpython-311-a0eb21a4490f,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_GetAttr|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",3,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.60af59670d45.STACK.184ca2ea5e.CODE.1.ADDR.200000007.INSTR.mov____0x8(%rbx),%r13.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-a0eb21a4490f.pyc
cpython-311-a157b6374421,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:setiter_iternext|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",1,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.63e3bf1e131f.STACK.e5b5de29e.CODE.1.ADDR.ae.INSTR.mov____0xa8(%r15),%r12.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-a157b6374421.pyc
cpython-311-a26c375cfa0b,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyNumber_Positive|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",2,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.57aadbd76d0f.STACK.dc2306ff1.CODE.1.ADDR.200000007.INSTR.mov____0x8(%rbx),%r15.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-a26c375cfa0b.pyc
cpython-311-a277dbe2949d,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyIter_Send|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",24,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.55a5af2f0bdb.STACK.c85de59fa.CODE.1.ADDR.26b016401b5.INSTR.mov____0x50(%r12),%rax.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-a277dbe2949d.pyc
cpython-311-a369e696b533,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:Py_INCREF|Py_XINCREF|PyException_GetTraceback|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain",1,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.5f77d5b1f24a.STACK.ecc0979cc.CODE.1.ADDR.41.INSTR.addq___$0x1,(%rbx).pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-a369e696b533.pyc
cpython-311-a39747ed1941,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyObject_IS_GC|visit_decref|cell_traverse|subtract_refs|deduce_unreachable|gc_collect_main|gc_collect_with_callback|PyGC_Collect|Py_FinalizeEx|Py_RunMain|pymain_main|Py_BytesMain|main",1,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.5ad43acdb31f.STACK.e5b9848c4.CODE.1.ADDR.a8.INSTR.mov____0xa8(%r15),%r12.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-a39747ed1941.pyc
cpython-311-a519f5d2b8e8,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyObject_IS_GC|visit_decref|func_traverse|subtract_refs|deduce_unreachable|gc_collect_main|gc_collect_with_callback|PyGC_Collect|Py_FinalizeEx|Py_RunMain|pymain_main|Py_BytesMain|main",1,data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.ffffffffffffffff.STACK.e5bb94ab8.CODE.1.ADDR.ffffffffffffffff.INSTR.[NOT_MMAPED].pyc,data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-a519f5d2b8e8.pyc
cpython-311-a59d1cbdafa5,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_Py_Specialize_BinaryOp|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",1,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.5a80f583118d.STACK.e0f863fde.CODE.1.ADDR.8.INSTR.mov____0x8(%r12),%rax.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-a59d1cbdafa5.pyc
cpython-311-a757bcc1c7ba,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_GetIter|unpack_iterable|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main",2,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.55b79dc65ddb.STACK.ef3a82e7d.CODE.1.ADDR.8.INSTR.mov____0x8(%r14),%r15.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-a757bcc1c7ba.pyc
cpython-311-a8f5bd82a6d2,cpython-311,crash,SIGSEGV,honggfuzz-filename,SIGSEGV:ed3a400e1,3,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.5ae30471f31f.STACK.ed3a400e1.CODE.128.ADDR.0.INSTR.mov____0xa8(%r15),%r12.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-a8f5bd82a6d2.pyc
cpython-311-a95758ba00a8,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyObject_GetMethod|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main|Py_BytesMain",22,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.5600dff6d77b.STACK.18f32fce25.CODE.128.ADDR.0.INSTR.cmpq___$0x0,0x108(%r14).pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-a95758ba00a8.pyc
cpython-311-a9ae065d4b70,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:initialize_locals|_PyEvalFramePushAndInit|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file",5,"data/rq3/cpython-3.11/fuzz/crashes/SIGBUS.PC.5964f2660e1c.STACK.d86f4c330.CODE.2.ADDR.7372ba893000.INSTR.cmpq___$0x1,0x48(%r12,%r14,8).pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-a9ae065d4b70.pyc
cpython-311-aa7f787ee8f1,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:insertdict|_PyDict_SetItem_Take2|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main",1,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.5c29bcc75bd4.STACK.cf48a3f38.CODE.128.ADDR.0.INSTR.mov____(%rcx,%rax,1),%rbx.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-aa7f787ee8f1.pyc
cpython-311-ad41a465db4a,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyObject_LookupAttr|import_all_from|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python|Py_RunMain|pymain_main",1,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.5e396b5e7a88.STACK.19bc164563.CODE.1.ADDR.8.INSTR.mov____0x8(%rbx),%r13.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-ad41a465db4a.pyc
cpython-311-ae7674847f4e,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyDict_SetItem|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",26,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.5753f9dc9564.STACK.188e079992.CODE.1.ADDR.1ffffffff.INSTR.addq___$0x1,(%r14).pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-ae7674847f4e.pyc
cpython-311-b2782d3da8b6,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyEval_EvalFrameDefault|_PyEval_EvalFrame|gen_send_ex2|gen_iternext|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file|pymain_run_python",1,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.6303a2720996.STACK.fcf475ab6.CODE.128.ADDR.0.INSTR.addq___$0x1,(%rbx).pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-b2782d3da8b6.pyc
cpython-311-b2f80d08bf72,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:PyObject_SetItem|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",7,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.585064a68fb6.STACK.19cbc46676.CODE.1.ADDR.200000007.INSTR.mov____0x8(%rbx),%r14.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-b2f80d08bf72.pyc
cpython-311-b80c09455b38,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:tupleiter_next|list_extend|_PyList_Extend|PySequence_List|unpack_iterable|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod|pyrun_file|_PyRun_SimpleFileObject|_PyRun_AnyFileObject|pymain_run_file_obj|pymain_run_file",1,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.5de0145487cd.STACK.19b97b4fd9.CODE.1.ADDR.0.INSTR.addq___$0x1,(%rax).pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-b80c09455b38.pyc
cpython-311-b98162f742d9,cpython-311,crash,"SIGSEGV, Segmentation fault",gdb-rerun,"SIGSEGV, Segmentation fault:_PyCoro_GetAwaitableIter|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|builtin_exec_impl|builtin_exec|cfunction_vectorcall_FASTCALL_KEYWORDS|_PyObject_VectorcallTstate|PyObject_Vectorcall|_PyEval_EvalFrameDefault|_PyEval_EvalFrame|_PyEval_Vector|PyEval_EvalCode|run_eval_code_obj|run_mod",3,"data/rq3/cpython-3.11/fuzz/crashes/SIGSEGV.PC.56fc9c195e4e.STACK.19fff11ca6.CODE.1.ADDR.200000007.INSTR.mov____0x8(%r14),%r13.pyc",data/rq3/cpython-3.11/unique_bug_pyc/cpython-311-b98162f742d9.pyc
